DBA,BORO,ZIPCODE,Latitude,Longitude,STREET,CUISINE DESCRIPTION
APPLEBEE'S,Manhattan,10019,40.76137502,-73.98392558,WEST   50 STREET,American
GRAY HAWK GRILL,Manhattan,10028,40.77447048,-73.95421154,2 AVENUE,American
GNOCCHI ON 9TH BP LLC,Manhattan,10036,40.75406824,-73.98232117,WEST   42 STREET,
PASSERINE,Manhattan,10003,40.73888506,-73.98912376,EAST   20 STREET,Indian
HALAL BITEZ,Manhattan,10025,40.80133281,-73.96007689,WEST  110 STREET,Middle Eastern
LINGLONG,Manhattan,10001,40.7519393,-73.99079633,WEST   35 STREET,
ANYTIME KARAOKE,Manhattan,10001,40.74750881,-73.98633256,WEST   32 STREET,Other
LEMOMO,Manhattan,10013,40.71549192,-73.99814224,BAYARD STREET,Coffee/Tea
VAN LEEUWEN ICE CREAM,Manhattan,10020,40.75959866,-73.98062675,6 AVENUE,Frozen Desserts
YUM YUBU,Manhattan,10169,40.75450075,-73.97595043,PARK AVENUE,Asian/Asian Fusion
THE COMMERCE INN,Manhattan,10014,40.73138126,-74.00556018,COMMERCE STREET,American
DUANE PARK,Manhattan,10012,40.72474704,-73.99239114,BOWERY,American
BONI & MOTT,Manhattan,10012,40.72275449,-73.99500695,MOTT STREET,
CIPRIANI SOUTH STREET,Manhattan,10004,40.7016879,-74.01163113,SOUTH STREET,Italian
MAJESTY`S PLEASURE,Manhattan,10003,40.73884388,-73.98898304,EAST   20 STREET,American
PALETERIA LA MICHOACANITA,Manhattan,10040,40.86074568,-73.92702337,NAGLE AVENUE,Mexican
SCARPETTA,Manhattan,10016,40.74471454,-73.98548866,EAST   29 STREET,Italian
CHIPOTLE MEXICAN GRILL,Manhattan,10036,40.75584655,-73.98051595,WEST   45 STREET,Tex-Mex
PIZZA AND SHAKES,Manhattan,10019,40.76577711,-73.98063938,WEST   57 STREET,Pizza
Momo Fuku Noodle Bar,Manhattan,10019,40.76780849,-73.98226697,COLUMBUS CIRCLE,Japanese
MONARCH,Manhattan,10001,40.75047875,-73.98725591,6 AVENUE,American
FACILITY CONCESSIONS SERVICES LLC,Manhattan,10011,40.74287906,-74.00582819,WEST   16 STREET,
RETRO FITNESS,Manhattan,10004,40.70253319,-74.01256178,NEW YORK PLZ,"Juice, Smoothies, Fruit Salads"
ASCENT LOUNGE,Manhattan,10019,40.76780849,-73.98226697,COLUMBUS CIRCLE,American
KUNG FU TEA,Manhattan,10003,40.7304563,-73.99503163,WAVERLY PLACE,Other
PERROS Y VAINAS,Manhattan,10001,40.74832422,-73.98825243,WEST   32 STREET,Spanish
THE CAPITAL GRILLE,Manhattan,10271,40.70853891,-74.01104079,BROADWAY,American
MATSUNORI,Manhattan,10002,40.72075593,-73.9895849,ALLEN STREET,
BIS,Manhattan,10028,40.77674169,-73.95757508,LEXINGTON AVENUE,Jewish/Kosher
CKC 150 MA LLC,Manhattan,10025,40.79916755,-73.96108229,MANHATTAN AVENUE,
BELLA NOTTE PIZZERIA,Manhattan,10032,40.84190642,-73.9373337,AUDUBON AVENUE,Pizza
PASTA DE PASTA,Manhattan,10003,40.72891552,-73.98433393,1 AVENUE,
PRET A MANGER,Manhattan,10016,40.74980581,-73.98354581,5 AVENUE,Other
HASIBUL HOSSAIN,Manhattan,10014,40.73354147,-74.00335931,CHRISTOPHER STREET,
HAND TOSSED PIZZA,Manhattan,10018,40.75542814,-73.99480597,9 AVENUE,Pizza
BLACK IRON BURGER,Manhattan,10019,40.76430082,-73.98314512,WEST   54 STREET,American
205 CLUB/OFF THE BOWERY,Manhattan,10002,40.72222456,-73.99174566,CHRYSTIE STREET,
CAVEAT,Manhattan,10002,40.72073062,-73.98422403,CLINTON STREET,American
CHASE LOUNGE - 3rd Floor,Manhattan,10121,40.75065484,-73.99194424,PENN PLZ,American
LE GIGOT,Manhattan,10014,40.73151038,-74.00186182,CORNELIA STREET,French
BAR MILLER,Manhattan,10009,40.72405947,-73.98064073,EAST    6 STREET,Japanese
LA COCINA FANTASMA THE GHOST KITCHEN,Manhattan,10022,40.75735901,-73.96857142,EAST   53 STREET,
Dunkin,Manhattan,10028,40.77421824,-73.94838077,YORK AVENUE,Donuts
BEYOND THE PALE,Manhattan,10012,40.72208757,-73.99659076,SPRING STREET,Tapas
BALCONY LOUNGE,Manhattan,10028,40.77862632,-73.96254586,5 AVENUE,American
CRAFT & CARRY,Manhattan,10019,40.76385136,-73.98869009,9 AVENUE,Irish
375 CHICKEN N' FRIES,Manhattan,10002,40.71971831,-73.98852445,LUDLOW STREET,Chicken
MOGEE TEA,Manhattan,10003,40.7291879,-73.99015725,COOPER SQUARE,Coffee/Tea
HIDE ROOFTOP,Manhattan,10038,40.70975778,-74.00876498,JOHN STREET,American
PIZZA PROFESSOR OF MIDTOWN,Manhattan,10036,40.75717214,-73.97978282,WEST   47 STREET,Jewish/Kosher
TASTE NY BISTRO,Manhattan,10001,40.75655629,-74.00380806,WEST   34 STREET,Sandwiches/Salads/Mixed Buffet
PRESS ROOM,Manhattan,10121,40.75065484,-73.99194424,PENN PLZ,American
PARM,Manhattan,10012,40.72308938,-73.99580062,MULBERRY STREET,Italian
ONIGIRI TANAKAYA,Manhattan,10003,40.73478406,-73.98607538,3 AVENUE,
CHEZ ELEONORE AFRICAN RESTAURANT,Manhattan,10029,40.7917922,-73.94122725,EAST  108 STREET,African
BIG O CAFE,Manhattan,10035,40.78958459,-73.92997268,RIVERS EDGE ROAD,American
11TH FL CLIENT DINING,Manhattan,10019,40.76780849,-73.98226697,COLUMBUS CIRCLE,American
PINCH CHINESE,Manhattan,10012,40.72629258,-74.00194104,PRINCE STREET,Chinese
MAM'S CUPBOARD,Manhattan,10003,40.73660979,-73.99067938,UNION SQUARE WEST,
CRAVATH,Manhattan,10001,40.75167065,-73.99755653,9 AVENUE,American
5IVE SPICE,Manhattan,10016,40.74093719,-73.98159571,3 AVENUE,Southeast Asian
EAST RIVER FOOD CORP,Manhattan,10128,40.77827498,-73.94836317,1 AVENUE,
SASSY,Manhattan,10014,40.7304371,-74.00462921,7 AVENUE SOUTH,
INSOMNIA COOKIES,Manhattan,10012,40.72969611,-74.00072522,MACDOUGAL STREET,Bakery Products/Desserts
THE ART CENTER CAFE,Manhattan,10004,40.6925445,-74.01628133,ANDES ROAD,Coffee/Tea
CHIP CITY,Manhattan,10001,40.74574461,-73.99445666,7 AVENUE,Other
KEENS STEAKHOUSE,Manhattan,10018,40.75075309,-73.98610812,WEST   36 STREET,Steakhouse
AVO,Manhattan,10019,40.76401186,-73.97857862,WEST   56 STREET,American
FIELDTRIP COLUMBIA,Manhattan,10025,40.80650004,-73.96500812,BROADWAY,Other
JUST SALAD,Manhattan,10022,40.75679501,-73.97427116,PARK AVENUE,Salads
SUSHI SPOT,Manhattan,10075,40.77326938,-73.95704657,EAST   78 STREET,Japanese
BAWARCHI INDIAN CUISINE93,Manhattan,10029,40.79261165,-73.95024443,MADISON AVENUE,Indian
FORD FOUNDATION-WORLD CAFE,Manhattan,10017,40.75014915,-73.97093524,EAST   43 STREET,Continental
ALISON,Manhattan,10029,40.7910238,-73.94715064,LEXINGTON AVENUE,American
STRETCH PIZZA,Manhattan,10010,40.74112716,-73.98566266,PARK AVENUE SOUTH,Pizza
POLPETTE 71,Manhattan,10023,40.77643463,-73.97859267,WEST   71 STREET,Italian
THAI V EXPRESS,Manhattan,10010,40.74052816,-73.98126744,EAST   26 STREET,Thai
LA BARRA,Manhattan,10001,40.75213179,-74.00114775,WEST   30 STREET,Other
PIZZA TOWN,Manhattan,10018,40.75207058,-73.98611146,AVENUE OF THE AMERICAS,Pizza
CARNAGIE DELI - FB8150,Manhattan,10121,40.75065484,-73.99194424,PENN PLZ,Hotdogs/Pretzels
SALAM CAFE & REST,Manhattan,10011,40.73686816,-73.99785296,W. 13TH ST. (UNIT ONE),Middle Eastern
BOWIES LUCKY 88 LLC,Manhattan,10002,40.71590904,-73.99512651,CANAL STREET,
PRET A MANAGER,Manhattan,10016,40.7432267,-73.98415372,PARK AVENUE SOUTH,Soups/Salads/Sandwiches
BORA BORA JUICE & COFFEE,Manhattan,10010,40.74127261,-73.98555798,PARK AVENUE SOUTH,
JUST NUTRITION SPOT,Manhattan,10035,40.79800683,-73.93702484,2 AVENUE,Other
CORNER SOCIAL,Manhattan,10027,40.80853975,-73.94493675,LENOX AVENUE,American
El Pacifico Fish & Restaurant,Manhattan,10032,40.83619223,-73.9433056,BROADWAY,Seafood
GOOGLE NYC STJ FL 1 HUB,Manhattan,10014,40.72815041,-74.00952148,WASHINGTON STREET,Sandwiches
LAURE ERLONG,Manhattan,10012,40.72593303,-74.00121585,PRINCE STREET,
JUICE GENERATION,Manhattan,10018,40.7534321,-73.98715067,BROADWAY,"Juice, Smoothies, Fruit Salads"
ATRIUM,Manhattan,10022,40.76213864,-73.97247861,MADISON AVENUE,
CHIPOTLE MEXICAN GRILL,Manhattan,10025,40.79498061,-73.96595683,COLUMBUS AVENUE,Tex-Mex
LE BOTANISTE,Manhattan,10001,40.74939498,-73.99177476,PENN PLZ,
LIL - JAY'S,Manhattan,10019,40.77077911,-73.988512,WEST   59 STREET,Coffee/Tea
PICCOLO ANGOLO,Manhattan,10014,40.73804829,-74.00561848,HUDSON STREET,Italian
FUKU - FA6090,Manhattan,10121,40.75065484,-73.99194424,PENN PLZ,Hotdogs/Pretzels
STARBUCKS,Manhattan,10281,40.71141766,-74.01544191,LIBERTY STREET,Coffee/Tea
LOS TACOS NO. 1,Manhattan,10011,40.74244544,-74.00483935,WEST   16 STREET,Tex-Mex
SAVORY,Manhattan,10152,40.75877913,-73.97280126,PARK AVENUE,
THE SPOT,Manhattan,10013,40.7183849,-73.9977742,MULBERRY STREET,
ADOBO MEXICAN GRILL,Manhattan,10018,40.75226286,-73.98745408,BROADWAY,
CREMA GOURMET ESPRESSO BAR,Manhattan,10016,40.75205071,-73.98146631,EAST   40 STREET,American
OXFORD CAFE,Manhattan,10004,40.70410056,-74.01158466,BROAD STREET,Other
MIRE STAR,Manhattan,10031,40.82968396,-73.94805933,BROADWAY,Seafood
PILGRIM SOULS LLC,Manhattan,10002,40.72140351,-73.9876944,LUDLOW STREET,
HI LIFE BAR & GRILL,Manhattan,10024,40.78558524,-73.97653499,AMSTERDAM AVENUE,American
THE WARREN,Manhattan,10014,40.73302532,-74.00657785,CHRISTOPHER STREET,American
"ABP OPCO, LLC",Manhattan,10001,40.75050916,-73.98947917,WEST   34 STREET,
MINO BRASSERIE,Manhattan,10011,40.73756259,-74.00147948,WEST   12 STREET,French
PICA POLLO JOA RESTAURANT,Manhattan,10033,40.84776505,-73.93485222,SAINT NICHOLAS AVENUE,American
555,Manhattan,10022,40.76193878,-73.97469873,5 AVENUE,
SQUARE SPACE,Manhattan,10014,40.72937207,-74.00590639,CLARKSON STREET,
POWER BOWLS,Manhattan,10038,40.70968643,-74.00863152,JOHN STREET,
HUDSON PARK (GOOGLE),Manhattan,10013,40.72630333,-74.00748998,HUDSON STREET,American
TIGERLILY KITCHEN,Manhattan,10003,40.73107343,-73.98880392,3 AVENUE,Asian/Asian Fusion
ENLY,Manhattan,10012,40.7224114,-73.99516211,MOTT STREET,Coffee/Tea
THE HUB @ SHEPPARD MULLIN,Manhattan,10112,40.75874744,-73.97869222,ROCKEFELLER PLAZA,Coffee/Tea
JOOY TEA SHOPPE,Manhattan,10003,40.73117812,-73.99384449,EAST    8 STREET,Coffee/Tea
NURSE BETTIE,Manhattan,10002,40.71890296,-73.98707799,NORFOLK STREET,Bottled Beverages
"BEARD PAPA'S EAST VILLAGE, INC.",Manhattan,10001,40.75054191,-73.98754102,HERALD SQ,
Shah's Halal Food,Manhattan,10012,40.73079127,-74.00085152,WEST    3 STREET,Mediterranean
THE WOO,Manhattan,10012,40.72531266,-74.00354289,SPRING STREET,Korean
MORNINGSIDE PARK CAFE,Manhattan,10026,40.80141521,-73.96021771,WEST  110 STREET,
CHA CHA MATCHA,Manhattan,10012,40.72560355,-73.99489489,LAFAYETTE STREET,Coffee/Tea
TIMES DELI & CAFE,Manhattan,10036,40.7567557,-73.98467027,WEST   44 STREET,American
CIBAO JUICE & RESTAURANT,Manhattan,10032,40.83939769,-73.93726379,AMSTERDAM AVENUE,Latin American
CHELSEA HOUSE UWS,Manhattan,10025,40.79303326,-73.97111869,AMSTERDAM AVENUE,
HAMILTON UNDERGROUND COFFEE,Manhattan,10031,40.82614099,-73.94328529,SAINT NICHOLAS AVENUE,Coffee/Tea
Good Times,Manhattan,10018,40.75654236,-73.99217092,WEST   40 STREET,
STARBUCKS,Manhattan,10022,40.75594432,-73.96465578,1 AVENUE,Coffee/Tea
LY LY,Manhattan,10028,40.7744483,-73.9536411,EAST   81 STREET,Other
SANMIWAGO,Manhattan,10018,40.75116214,-73.98677575,6 AVENUE,
Sushi Kaito,Manhattan,10023,40.77925151,-73.98318465,WEST   72 STREET,Japanese
BORA BORA,Manhattan,10012,40.72939143,-74.00100665,MACDOUGAL STREET,Other
USA BROOKLYN DELICATESSEN,Manhattan,10016,40.74383642,-73.98719583,EAST   27 STREET,
SUSHI & CO,Manhattan,10018,40.75116214,-73.98677575,6 AVENUE,Japanese
SO SARAP,Manhattan,10003,40.73660979,-73.99067938,UNION SQUARE WEST,
SUSHI BY M,Manhattan,10003,40.72653647,-73.99024063,EAST    4 STREET,Japanese
SAKAMAI,Manhattan,10002,40.72099456,-73.98790011,LUDLOW STREET,Asian/Asian Fusion
CREPERIE,Manhattan,10012,40.7295918,-74.00081182,MACDOUGAL STREET,French
CANTO CAFE,Manhattan,10014,40.7350537,-74.00663217,PERRY STREET,
TEMPLE INTERNATIONAL INC,Manhattan,10002,40.71221733,-73.99520253,MADISON STREET,
A.R.T SoHo (ROOFTOP),Manhattan,10013,40.72445603,-74.00859014,RENWICK STREET,Other
Rocco Steakhouse,Manhattan,10022,40.76137229,-73.97023002,EAST   57 STREET,Steakhouse
MEMBERS RESTAURANT AT THE TWENTY TWO,Manhattan,10003,40.73711494,-73.99218043,EAST   16 STREET,
EL POLLO/CINDY LOU'S COOKIES/MARKET BAR,Manhattan,10001,40.75355633,-73.99881252,WEST   33 STREET,
SOURAJI WEST,Manhattan,10011,40.74491031,-74.00248653,9 AVENUE,
CAPITAL ONE CAFE HAROLD SQUARE,Manhattan,10001,40.75030859,-73.98737865,BROADWAY,American
WHITE CASTLE,Manhattan,10018,40.75418186,-73.99201961,8 AVENUE,Hamburgers
PURA VIDA 65 BLEECKER LLC,Manhattan,10012,40.72619643,-73.99517265,BLEECKER STREET,
SPRINGBONE KITCHEN,Manhattan,10280,40.71153017,-74.01567279,LIBERTY STREET,Other
ONDO OMAKASE,Manhattan,10012,40.72466203,-73.99354565,ELIZABETH ST,
Claires Kitchen Cafe,Manhattan,10025,40.79916755,-73.96108229,MANHATTAN AVENUE,
HAKU GROUP LLC,Manhattan,10011,40.74098525,-73.99591858,WEST   19 STREET,
WHISKEY ROXX,Manhattan,10003,40.73792429,-73.98801611,PARK AVENUE SOUTH,American
RA BROADWAY FAMOUS PIZZA INC.,Manhattan,10033,40.84989836,-73.93601042,BROADWAY,
JULIA JEAN'S,Manhattan,10002,40.71402002,-73.98714026,CLINTON STREET,
SAN VICENTE WEST VILLAGE,Manhattan,10014,40.73814688,-74.00910433,JANE STREET,
FLORINE LLC,Manhattan,10128,40.78303052,-73.95212932,EAST   92 STREET,
LANZHOU HAND PULLED NOODLES HOUSE INC.,Manhattan,10013,40.71638397,-73.99801235,MOTT STREET,
INKERMAN,Manhattan,10012,40.72548836,-74.00209977,THOMPSON STREET,Coffee/Tea
SETSUGEKKA,Manhattan,10003,40.72735679,-73.98668307,EAST    7 STREET,Coffee/Tea
PIG & BUTTER AVE B,Manhattan,10009,40.72286584,-73.98283095,AVENUE B,
GRACE PAVILION CATERING,Manhattan,10036,40.75534476,-73.98373213,AVENUE OF THE AMERICAS,Other
Georgie's,Manhattan,10002,40.71696507,-73.98640739,BROOME STREET,
DER KRUNG,Manhattan,10019,40.76709266,-73.98629243,9 AVENUE,Thai
PRINTEMPS,Manhattan,10005,40.70512189,-74.00842894,WALL STREET CT,
GATSBY'S LANDING,Manhattan,10036,40.75645368,-73.98395204,WEST   44 STREET,American
ANGELINA BAKERY,Manhattan,10075,40.77373424,-73.95979383,LEXINGTON AVENUE,
DUNKIN',Manhattan,10038,40.70664542,-74.00530563,WATER STREET,Donuts
MORGAN STANLEY 8TH FLOOR CAFE,Manhattan,10036,40.76020869,-73.98533366,BROADWAY,American
RAISING CANE'S 879,Manhattan,10003,40.7298797,-73.9916509,ASTOR PLACE,American
CAFE AUGUST,Manhattan,10065,40.76397329,-73.96649257,EAST   62 STREET,American
EL CONDE BAR & GRILL,Manhattan,10033,40.84419012,-73.93748695,SAINT NICHOLAS AVENUE,Latin American
TRUST BADE,Manhattan,10001,40.74625744,-73.9885379,BROADWAY,
SPRINGFIELD ADULT DAY CARE LLC,Manhattan,10009,40.72798964,-73.97876343,EAST   12 STREET,
JOE COFFEE,Manhattan,10010,40.74153109,-73.98997138,5TH AVE,American
CAPITAL ONE CAFE COLUMBUS CIRCLE,Manhattan,10023,40.76921104,-73.98211496,BROADWAY,
LOS TACOS NO.1,Manhattan,10017,40.751674,-73.97767668,PARK AVE,Tex-Mex
EMPANADA MAMA TO-GO,Manhattan,10021,40.7695713,-73.95471675,1 AVENUE,Latin American
LA SIRENE UWS,Manhattan,10024,40.78372457,-73.97791144,AMSTERDAM AVENUE,French
GAGA JIAO CAFE,Manhattan,10002,40.71361442,-73.99516635,EAST BROADWAY,Chinese
GOLD BAR A BT5,Manhattan,10121,40.75065484,-73.99194424,PENN PLZ,American
CHÂTEAU 49,Manhattan,10022,40.75426851,-73.96894826,2 AVENUE,French
180 BAR,Manhattan,10033,40.84963503,-73.93631068,BROADWAY,Latin American
CARVEL CINNABON,Manhattan,10009,40.73085014,-73.98134955,EAST   14 STREET,
CAKEBURGERS,Manhattan,10035,40.79849057,-73.93333672,EAST  120 STREET,American
THE OFFICE,Manhattan,10128,40.78091869,-73.94950936,2 AVENUE,
SHO TSE,Manhattan,10014,40.73316261,-74.00566497,CHRISTOPHER STREET,
OLD MAN HUSTLE,Manhattan,10002,40.71612824,-73.98946658,ESSEX STREET,American
RESTAURANT ASSOCIATES LLC,Manhattan,10022,40.76050528,-73.97154075,PARK AVENUE,American
VANGUARD WINE BAR,Manhattan,10023,40.77653146,-73.98313841,AMSTERDAM AVENUE,French
MARQUEE,Manhattan,10001,40.7499195,-74.00255168,10 AVENUE,American
RAISING CANE'S,Manhattan,10119,40.75109132,-73.9929259,PENN PLAZA,Chicken
VAN LEEUWEN,Manhattan,10017,40.75209393,-73.97760435,EAST   42 STREET,Frozen Desserts
BRETT'S DELI,Manhattan,10019,40.76199773,-73.98156821,WEST   52 STREET,Sandwiches
CHURROS & BRAVAS,Manhattan,10001,40.75213179,-74.00114775,WEST   30 STREET,Spanish
EAT OFFBEAT,Manhattan,10012,40.72659426,-73.99224301,GREAT JONES STREET,
EMPIRE CAKE,Manhattan,10011,40.7351225,-73.99845201,6 AVENUE,Other
SUSHI NOZ,Manhattan,10011,40.74373267,-74.00606645,WEST   17 STREET,Japanese
PAINT N POUR NYC,Manhattan,10002,40.71950996,-73.99141771,DELANCEY STREET,Other
EUROS EL TINA RESTAURANT LOUNGE AND BILLIARDS,Manhattan,10034,40.86445939,-73.91897499,WEST  207 STREET,Latin American
"TRADICIONALE, LLC",Manhattan,10011,40.74434488,-74.00287627,9 AVENUE,
GREGORYS COFFEE,Manhattan,10022,40.75881803,-73.97487679,MADISON AVENUE,Coffee/Tea
JEONG YUK JEOM,Manhattan,10001,40.74756389,-73.98801797,BROADWAY,
MR. CHOW TRIBECCA,Manhattan,10013,40.72004519,-74.00857514,HUDSON STREET,Chinese
TERRIFIC WINGS TACOS & THINGS,Manhattan,10035,40.79821692,-73.93980573,3 AVENUE,
ROSTICERIA Y TORTILLERIA LUPITA,Manhattan,10035,40.80020994,-73.94044323,LEXINGTON AVENUE,Spanish
CIAO PAISAN,Manhattan,10024,40.78330203,-73.9787385,WEST   79 STREET,Italian
JAZZ CAFE & GRILL,Manhattan,10025,40.79845116,-73.96103215,WEST  106 STREET,Coffee/Tea
EMEK CHEESEPASTA LLC,Manhattan,10036,40.76202897,-73.99001882,9 AVENUE,
THAI SUPER,Manhattan,10035,40.79952888,-73.93973952,EAST  118 STREET,Thai
STELLAR CHINESE CUISINE INC.,Manhattan,10013,40.71724582,-73.99747843,MOTT STREET,
JOE'S COFFEE COMPANY (GOVERNORS ISLAND,Manhattan,10004,40.69105356,-74.01962371,CLAYTON ROAD,
SANDWICHERIE OF NEW YORK,Manhattan,10017,40.75065222,-73.97420857,EAST   42 STREET,American
GOLDEN CITY CHINESE RESTAURANT,Manhattan,10033,40.85141998,-73.92846868,AMSTERDAM AVENUE,Chinese
UPSTEIN FOOD COURT,Manhattan,10003,40.73091743,-73.99536354,UNIVERSITY PLACE,American
CHOP'T,Manhattan,10009,40.73466239,-73.97998813,1 AVENUE,
ALEXANDER WANG LLC,Manhattan,10013,40.7213273,-74.00163425,GRAND STREET,
STEFAN TOMIC,Manhattan,10014,40.73392853,-74.00124486,WAVERLY PLACE,
KOBA,Manhattan,10016,40.74508471,-73.98280355,PARK AVENUE SOUTH,Korean
EONS MEDITERRANEAN LLC,Manhattan,10016,40.74748745,-73.97392108,2 AVENUE,
ANITA'S CUISINE LLC,Manhattan,10040,40.853543,-73.93064974,SAINT NICHOLAS AVENUE,
ACCENTURE WATER ST.,Manhattan,10041,40.7035902,-74.00978125,WATER STREET,
PITA YEERO,Manhattan,10003,40.73378522,-73.98839212,EAST   14 STREET,
VINOS,Manhattan,10001,40.75213179,-74.00114775,WEST   30 STREET,Bottled Beverages
CASA TULUM,Manhattan,10038,40.70755954,-74.00203427,FRONT STREET,Other
Medium Rare,Manhattan,10016,40.74515536,-73.97854501,3 AVENUE,
LENWICH,Manhattan,10003,40.73467759,-73.99215907,UNIVERSITY PLACE,Sandwiches/Salads/Mixed Buffet
ALTESI RISTORANTE,Manhattan,10065,40.7668726,-73.96953441,EAST   64 STREET,Italian
VILLAGE UNDERGROUND,Manhattan,10012,40.73073363,-74.00077214,WEST    3 STREET,American
SANTI,Manhattan,10022,40.76009981,-73.97476802,MADISON AVE,Italian
PASTA CHELSEA LLC,Manhattan,10011,40.74292313,-74.00022014,8 AVENUE,
The Three Monkeys Bar,Manhattan,10019,40.76243752,-73.98598294,8 AVENUE,
SAPPHIRES EAST,Manhattan,10022,40.76061243,-73.96238637,EAST   60 STREET,American
LA MERCERIE,Manhattan,10013,40.72018548,-74.00194808,HOWARD STREET,French
STARBUCKS CHARTWELLS 1ST FLOOR,Manhattan,10038,40.7110425,-74.00629792,BEEKMAN STREET,Coffee/Tea
Authentic Curry & Tandoori Place,Manhattan,10016,40.74288059,-73.98229167,LEXINGTON AVENUE,Bangladeshi
JUST SALAD,Manhattan,10036,40.75747172,-73.98217588,AVENUE OF THE AMERICAS,Salads
SHIKKU / FULTON FISH CO.,Manhattan,10038,40.70637378,-74.00288184,SOUTH STREET,Seafood
PASTA LAB,Manhattan,10002,40.72239166,-73.98803695,ORCHARD STREET,
SIDEWALK TACOS,Manhattan,10029,40.79399559,-73.93998291,2 AVENUE,Tex-Mex
PISILLO ITALIAN PANINI,Manhattan,10018,40.75254272,-73.98652282,WEST   38 STREET,Sandwiches/Salads/Mixed Buffet
FORK AND KEY,Manhattan,10027,40.81674769,-73.95378854,AMSTERDAM AVENUE,Soul Food
STARBUCKS #64932,Manhattan,10018,40.75169746,-73.98759855,BROADWAY,Coffee/Tea
KAZUNORI,Manhattan,10012,40.72936947,-74.00160558,BLEECKER STREET,Chinese
BAR PISELLINO,Manhattan,10014,40.73278118,-74.00328711,7 AVENUE SOUTH,Italian
KNOCK OUT CAFE LLC,Manhattan,10009,40.72924143,-73.97974442,EAST   13 STREET,
DOOKKI,Manhattan,10001,40.74740722,-73.98609078,WEST   32 STREET,
SWINGERS,Manhattan,10001,40.7461669,-73.98889521,WEST   29 STREET,American
JOO OK,Manhattan,10001,40.74762687,-73.98665374,WEST   32 STREET,
ROCKEFELLER UNIVERSITY - EMPLOYEE DINING,Manhattan,10065,40.76381053,-73.95595527,YORK AVENUE,American
MEXITERRANEAN GRILL,Manhattan,10021,40.76862463,-73.95540694,1 AVENUE,
SADIE'S WARD,Manhattan,10002,40.71945747,-73.98774527,ESSEX STREET,
EXTRAVERT,Manhattan,10001,40.7509267,-74.00595522,WEST   26 STREET,Soups/Salads/Sandwiches
VALLA TABLE,Manhattan,10036,40.7618124,-73.99388858,10 AVENUE,Southeast Asian
VILLAGE SQUARE PIZZA,Manhattan,10028,40.77661547,-73.95769431,LEXINGTON AVENUE,Pizza
CHERRY BAR LLC,Manhattan,10014,40.73144441,-74.00520298,COMMERCE STREET,
LUCIA OF THE UPPER EASTSIDE,Manhattan,10128,40.78027237,-73.95291125,3 AVENUE,Pizza
BERGDORF GOODMAN MEN'S STORE,Manhattan,10151,40.76331917,-73.97369465,5 AVENUE,
Ralph's Famous Italian Ices Ice Cream,Manhattan,10011,40.74309873,-73.99637676,7 AVENUE,Frozen Desserts
ROOFTOP BAR,Manhattan,10013,40.72282037,-74.00472609,GRAND STREET,American
SOMM TIME WINE BAR,Manhattan,10002,40.71804413,-73.9899641,BROOME STREET,American
LA VERA PIZZA,Manhattan,10003,40.7260945,-73.98950469,2 AVENUE,American
HO FOODS,Manhattan,10009,40.72650017,-73.98464118,EAST    7 STREET,Chinese
ANNAM CAFE,Manhattan,10018,40.75134838,-73.98368258,WEST   38 STREET,
KAWA OMAKASE,Manhattan,10003,40.72402501,-73.99027347,EAST    1 STREET,Japanese
TABOGA,Manhattan,10034,40.86075741,-73.91991585,WEST  202 STREET,
MAMAN,Manhattan,10011,40.73872887,-73.99232098,WEST   18 STREET,
MAR,Manhattan,10001,40.75213179,-74.00114775,WEST   30 STREET,
CITIGROUP 388 EDR,Manhattan,10013,40.72065166,-74.01009762,GREENWICH STREET,American
SADELLES,Manhattan,10012,40.72633102,-74.00040769,WEST BROADWAY,American
Mysttik Masaala,Manhattan,10036,40.75406824,-73.98232117,WEST   42 STREET,
HALAL BITES,Manhattan,10003,40.7249744,-73.98721029,1 AVENUE,
SMOOTHIE BAR LOCATED INSIDE CROSSFIT SPOT,Manhattan,10023,40.77292286,-73.98950089,WEST END AVENUE,"Juice, Smoothies, Fruit Salads"
